Province_State,Date,Confirmed,Deaths,Daily_Confirmed,Daily_Deaths
Nevada,2020-07-26,42843,734,1027.0,2.0
Nevada,2020-07-27,43831,739,988.0,5.0
Nevada,2020-07-28,44936,759,1105.0,20.0
Nevada,2020-07-29,45806,780,870.0,21.0
Nevada,2020-07-30,46824,801,1018.0,21.0
Nevada,2020-07-31,48088,830,1264.0,29.0
Nevada,2020-08-01,49074,832,986.0,2.0
Nevada,2020-08-02,50205,832,1131.0,0.0
Nevada,2020-08-03,51199,847,994.0,15.0
Nevada,2020-08-04,52179,862,980.0,15.0
Nevada,2020-08-05,52828,890,649.0,28.0
Nevada,2020-08-06,53557,900,729.0,10.0
Nevada,2020-08-07,54533,920,976.0,20.0
Nevada,2020-08-08,55419,949,886.0,29.0
Nevada,2020-08-09,56230,957,811.0,8.0
Nevada,2020-08-10,56972,963,742.0,6.0
Nevada,2020-08-11,57520,981,548.0,18.0
Nevada,2020-08-12,58048,996,528.0,15.0
Nevada,2020-08-13,58650,1030,602.0,34.0
Nevada,2020-08-14,59749,1045,1099.0,15.0
Nevada,2020-08-15,60608,1069,859.0,24.0
Nevada,2020-08-16,61305,1072,697.0,3.0
Nevada,2020-08-17,61967,1077,662.0,5.0
Nevada,2020-08-18,62639,1102,672.0,25.0
Nevada,2020-08-19,63028,1134,389.0,32.0
Nevada,2020-08-20,63584,1172,556.0,38.0
Nevada,2020-08-21,64433,1185,849.0,13.0
Nevada,2020-08-22,65069,1197,636.0,12.0
Nevada,2020-08-23,65601,1197,532.0,0.0
Nevada,2020-08-24,66010,1200,409.0,3.0
Nevada,2020-08-25,66413,1230,403.0,30.0
Nevada,2020-08-26,66666,1250,253.0,20.0
Nevada,2020-08-27,67220,1271,554.0,21.0
Nevada,2020-08-28,67852,1287,632.0,16.0
Nevada,2020-08-29,68461,1302,609.0,15.0
Nevada,2020-08-30,68908,1302,447.0,0.0
Nevada,2020-08-31,69228,1305,320.0,3.0
Nevada,2020-09-01,69633,1313,405.0,8.0
Nevada,2020-09-02,69872,1336,239.0,23.0
Nevada,2020-09-03,70223,1363,351.0,27.0
Nevada,2020-09-04,70712,1375,489.0,12.0
Nevada,2020-09-05,71102,1388,390.0,13.0
Nevada,2020-09-06,71610,1389,508.0,1.0
Nevada,2020-09-07,71967,1393,357.0,4.0
Nevada,2020-09-08,72104,1393,137.0,0.0
Nevada,2020-09-09,72258,1412,154.0,19.0
Nevada,2020-09-10,72546,1429,288.0,17.0
Nevada,2020-09-11,72806,1439,260.0,10.0
Nevada,2020-09-12,73220,1449,414.0,10.0
Nevada,2020-09-13,73537,1452,317.0,3.0
Nevada,2020-09-14,73814,1456,277.0,4.0
Nevada,2020-09-15,74040,1482,226.0,26.0
Nevada,2020-09-16,74248,1494,208.0,12.0
Nevada,2020-09-17,74595,1506,347.0,12.0
Nevada,2020-09-18,75096,1524,501.0,18.0
Nevada,2020-09-19,75419,1528,323.0,4.0
Nevada,2020-09-20,75804,1531,385.0,3.0
Nevada,2020-09-21,76036,1531,232.0,0.0
Nevada,2020-09-22,76298,1546,262.0,15.0
Nevada,2020-09-23,76807,1556,509.0,10.0
Nevada,2020-09-24,77197,1564,390.0,8.0
Nevada,2020-09-25,77753,1573,556.0,9.0
Nevada,2020-09-26,78355,1582,602.0,9.0
Nevada,2020-09-27,78728,1585,373.0,3.0
Nevada,2020-09-28,79191,1585,463.0,0.0
Nevada,2020-09-29,79595,1593,404.0,8.0
Nevada,2020-09-30,79980,1600,385.0,7.0
Nevada,2020-10-01,80410,1603,430.0,3.0
Nevada,2020-10-02,81182,1609,772.0,6.0
Nevada,2020-10-03,81708,1620,526.0,11.0
Nevada,2020-10-04,82100,1623,392.0,3.0
Nevada,2020-10-05,82437,1623,337.0,0.0
Nevada,2020-10-06,82916,1629,479.0,6.0
Nevada,2020-10-07,83347,1636,431.0,7.0
Nevada,2020-10-08,83827,1649,480.0,13.0
Nevada,2020-10-09,84593,1657,766.0,8.0
Nevada,2020-10-10,85399,1659,806.0,2.0
Nevada,2020-10-11,85779,1661,380.0,2.0
Nevada,2020-10-12,86348,1664,569.0,3.0
Nevada,2020-10-13,86835,1674,487.0,10.0
Nevada,2020-10-14,87314,1691,479.0,17.0
Nevada,2020-10-15,87969,1698,655.0,7.0
Nevada,2020-10-16,88685,1707,716.0,9.0
Nevada,2020-10-17,89652,1707,967.0,0.0
Nevada,2020-10-18,90261,1710,609.0,3.0
Nevada,2020-10-19,90843,1712,582.0,2.0
Nevada,2020-10-20,91499,1727,656.0,15.0
Nevada,2020-10-21,92064,1732,565.0,5.0
Nevada,2020-10-22,92853,1736,789.0,4.0
Nevada,2020-10-23,93665,1738,812.0,2.0
Nevada,2020-10-24,94812,1743,1147.0,5.0
Nevada,2020-10-25,95703,1748,891.0,5.0
Nevada,2020-10-26,96178,1749,475.0,1.0
Nevada,2020-10-27,96908,1756,730.0,7.0
Nevada,2020-10-28,97479,1766,571.0,10.0
Nevada,2020-10-29,98552,1769,1073.0,3.0
Nevada,2020-10-30,99784,1777,1232.0,8.0
Nevada,2020-10-31,100761,1777,977.0,0.0
Nevada,2020-11-01,101477,1781,716.0,4.0
Nevada,2020-11-02,102114,1784,637.0,3.0
Nevada,2020-11-03,103025,1807,911.0,23.0
Nevada,2020-11-04,104093,1814,1068.0,7.0
Nevada,2020-11-05,105360,1824,1267.0,10.0
Nevada,2020-11-06,106922,1845,1562.0,21.0
Nevada,2020-11-07,108746,1850,1824.0,5.0
Nevada,2020-11-08,110022,1851,1276.0,1.0
Nevada,2020-11-09,110982,1852,960.0,1.0
Nevada,2020-11-10,112304,1859,1322.0,7.0
Nevada,2020-11-11,113411,1877,1107.0,18.0
Nevada,2020-11-12,114880,1880,1469.0,3.0
Nevada,2020-11-13,116737,1893,1857.0,13.0
Nevada,2020-11-14,119006,1908,2269.0,15.0
Nevada,2020-11-15,120183,1909,1177.0,1.0
Nevada,2020-11-16,122099,1917,1916.0,8.0
Nevada,2020-11-17,123795,1944,1696.0,27.0
Nevada,2020-11-18,125459,1947,1664.0,3.0
Nevada,2020-11-19,127876,1953,2417.0,6.0
Nevada,2020-11-20,129714,1982,1838.0,29.0
Nevada,2020-11-21,131733,2011,2019.0,29.0
Nevada,2020-11-22,133888,2017,2155.0,6.0
Nevada,2020-11-23,136227,2023,2339.0,6.0
Nevada,2020-11-24,139098,2047,2871.0,24.0
Nevada,2020-11-25,142240,2071,3142.0,24.0
Nevada,2020-11-26,144781,2093,2541.0,22.0
Nevada,2020-11-27,146317,2095,1536.0,2.0
Nevada,2020-11-28,149229,2119,2912.0,24.0
Nevada,2020-11-29,150527,2136,1298.0,17.0
Nevada,2020-11-30,152171,2144,1644.0,8.0
Nevada,2020-12-01,154842,2164,2671.0,20.0
Nevada,2020-12-02,156997,2202,2155.0,38.0
Nevada,2020-12-03,159532,2250,2535.0,48.0
Nevada,2020-12-04,162434,2272,2902.0,22.0
Nevada,2020-12-05,165628,2301,3194.0,29.0
Nevada,2020-12-06,168140,2315,2512.0,14.0
Nevada,2020-12-07,170587,2319,2447.0,4.0
Nevada,2020-12-08,173284,2359,2697.0,40.0
Nevada,2020-12-09,176334,2384,3050.0,25.0
Nevada,2020-12-10,178527,2434,2193.0,50.0
Nevada,2020-12-11,181310,2479,2783.0,45.0
Nevada,2020-12-12,183949,2520,2639.0,41.0
Nevada,2020-12-13,186833,2539,2884.0,19.0
Nevada,2020-12-14,189413,2548,2580.0,9.0
Nevada,2020-12-15,191732,2595,2319.0,47.0
Nevada,2020-12-16,194098,2651,2366.0,56.0
Nevada,2020-12-17,196379,2671,2281.0,20.0
Nevada,2020-12-18,199257,2706,2878.0,35.0
Nevada,2020-12-19,201858,2749,2601.0,43.0
Nevada,2020-12-20,203945,2779,2087.0,30.0
Nevada,2020-12-21,205884,2785,1939.0,6.0
Nevada,2020-12-22,206974,2823,1090.0,38.0
Nevada,2020-12-23,209962,2869,2988.0,46.0
Nevada,2020-12-24,212211,2914,2249.0,45.0
Nevada,2020-12-25,214064,2941,1853.0,27.0
Nevada,2020-12-26,215653,2942,1589.0,1.0
Nevada,2020-12-27,217509,2950,1856.0,8.0
Nevada,2020-12-28,218377,2971,868.0,21.0
Nevada,2020-12-29,220124,3016,1747.0,45.0
Nevada,2020-12-30,222595,3063,2471.0,47.0
Nevada,2020-12-31,224731,3122,2136.0,59.0
Nevada,2021-01-01,227046,3143,2315.0,21.0
New Hampshire,2020-01-22,0,0,0.0,0.0
New Hampshire,2020-01-23,0,0,0.0,0.0
New Hampshire,2020-01-24,0,0,0.0,0.0
New Hampshire,2020-01-25,0,0,0.0,0.0
New Hampshire,2020-01-26,0,0,0.0,0.0
New Hampshire,2020-01-27,0,0,0.0,0.0
New Hampshire,2020-01-28,0,0,0.0,0.0
New Hampshire,2020-01-29,0,0,0.0,0.0
New Hampshire,2020-01-30,0,0,0.0,0.0
New Hampshire,2020-01-31,0,0,0.0,0.0
New Hampshire,2020-02-01,0,0,0.0,0.0
New Hampshire,2020-02-02,0,0,0.0,0.0
New Hampshire,2020-02-03,0,0,0.0,0.0
New Hampshire,2020-02-04,0,0,0.0,0.0
New Hampshire,2020-02-05,0,0,0.0,0.0
New Hampshire,2020-02-06,0,0,0.0,0.0
New Hampshire,2020-02-07,0,0,0.0,0.0
New Hampshire,2020-02-08,0,0,0.0,0.0
New Hampshire,2020-02-09,0,0,0.0,0.0
New Hampshire,2020-02-10,0,0,0.0,0.0
New Hampshire,2020-02-11,0,0,0.0,0.0
New Hampshire,2020-02-12,0,0,0.0,0.0
New Hampshire,2020-02-13,0,0,0.0,0.0
New Hampshire,2020-02-14,0,0,0.0,0.0
New Hampshire,2020-02-15,0,0,0.0,0.0
New Hampshire,2020-02-16,0,0,0.0,0.0
New Hampshire,2020-02-17,0,0,0.0,0.0
New Hampshire,2020-02-18,0,0,0.0,0.0
New Hampshire,2020-02-19,0,0,0.0,0.0
New Hampshire,2020-02-20,0,0,0.0,0.0
New Hampshire,2020-02-21,0,0,0.0,0.0
New Hampshire,2020-02-22,0,0,0.0,0.0
New Hampshire,2020-02-23,0,0,0.0,0.0
New Hampshire,2020-02-24,0,0,0.0,0.0
New Hampshire,2020-02-25,0,0,0.0,0.0
New Hampshire,2020-02-26,0,0,0.0,0.0
New Hampshire,2020-02-27,0,0,0.0,0.0
New Hampshire,2020-02-28,0,0,0.0,0.0
New Hampshire,2020-02-29,0,0,0.0,0.0
New Hampshire,2020-03-01,0,0,0.0,0.0
New Hampshire,2020-03-02,1,0,1.0,0.0
New Hampshire,2020-03-03,2,0,1.0,0.0
New Hampshire,2020-03-04,2,0,0.0,0.0
New Hampshire,2020-03-05,2,0,0.0,0.0
New Hampshire,2020-03-06,2,0,0.0,0.0
New Hampshire,2020-03-07,2,0,0.0,0.0
New Hampshire,2020-03-08,4,0,2.0,0.0
New Hampshire,2020-03-09,4,0,0.0,0.0
New Hampshire,2020-03-10,4,0,0.0,0.0
New Hampshire,2020-03-11,5,0,1.0,0.0
New Hampshire,2020-03-12,6,0,1.0,0.0
New Hampshire,2020-03-13,6,0,0.0,0.0
New Hampshire,2020-03-14,7,0,1.0,0.0
New Hampshire,2020-03-15,7,0,0.0,0.0
New Hampshire,2020-03-16,17,0,10.0,0.0
New Hampshire,2020-03-17,26,0,9.0,0.0
New Hampshire,2020-03-18,37,0,11.0,0.0
New Hampshire,2020-03-19,42,0,5.0,0.0
New Hampshire,2020-03-20,53,0,11.0,0.0
New Hampshire,2020-03-21,61,0,8.0,0.0
New Hampshire,2020-03-22,73,0,12.0,0.0
New Hampshire,2020-03-23,101,1,28.0,1.0
New Hampshire,2020-03-24,101,1,0.0,0.0
New Hampshire,2020-03-25,108,1,7.0,0.0
New Hampshire,2020-03-26,137,1,29.0,0.0
New Hampshire,2020-03-27,158,1,21.0,0.0
New Hampshire,2020-03-28,187,2,29.0,1.0
New Hampshire,2020-03-29,214,2,27.0,0.0
New Hampshire,2020-03-30,314,3,100.0,1.0
New Hampshire,2020-03-31,357,3,43.0,0.0
New Hampshire,2020-04-01,367,3,10.0,0.0
New Hampshire,2020-04-02,479,3,112.0,0.0
New Hampshire,2020-04-03,479,5,0.0,2.0
New Hampshire,2020-04-04,540,7,61.0,2.0
New Hampshire,2020-04-05,621,9,81.0,2.0
New Hampshire,2020-04-06,715,9,94.0,0.0
New Hampshire,2020-04-07,715,9,0.0,0.0
New Hampshire,2020-04-08,747,13,32.0,4.0
New Hampshire,2020-04-09,819,21,72.0,8.0
New Hampshire,2020-04-10,819,21,0.0,0.0
New Hampshire,2020-04-11,885,22,66.0,1.0
New Hampshire,2020-04-12,929,23,44.0,1.0
New Hampshire,2020-04-13,985,23,56.0,0.0
New Hampshire,2020-04-14,922,25,-63.0,2.0
New Hampshire,2020-04-15,1139,32,217.0,7.0
New Hampshire,2020-04-16,1139,32,0.0,0.0
New Hampshire,2020-04-17,1287,37,148.0,5.0
New Hampshire,2020-04-18,1342,38,55.0,1.0
New Hampshire,2020-04-19,1390,38,48.0,0.0
New Hampshire,2020-04-20,1447,42,57.0,4.0
New Hampshire,2020-04-21,1490,42,43.0,0.0
New Hampshire,2020-04-22,1588,48,98.0,6.0
New Hampshire,2020-04-23,1670,51,82.0,3.0
New Hampshire,2020-04-24,1720,53,50.0,2.0
New Hampshire,2020-04-25,1797,53,77.0,0.0
New Hampshire,2020-04-26,1864,60,67.0,7.0
New Hampshire,2020-04-27,1938,60,74.0,0.0
New Hampshire,2020-04-28,2010,60,72.0,0.0
New Hampshire,2020-04-29,2058,60,48.0,0.0
New Hampshire,2020-04-30,2146,72,88.0,12.0
New Hampshire,2020-05-01,2310,81,164.0,9.0
New Hampshire,2020-05-02,2429,84,119.0,3.0
New Hampshire,2020-05-03,2518,86,89.0,2.0
New Hampshire,2020-05-04,2588,86,70.0,0.0
New Hampshire,2020-05-05,2636,92,48.0,6.0
New Hampshire,2020-05-06,2741,92,105.0,0.0
New Hampshire,2020-05-07,2843,114,102.0,22.0
New Hampshire,2020-05-08,2947,121,104.0,7.0
New Hampshire,2020-05-09,3011,131,64.0,10.0
New Hampshire,2020-05-10,3071,133,60.0,2.0
New Hampshire,2020-05-11,3160,133,89.0,0.0
New Hampshire,2020-05-12,3239,142,79.0,9.0
New Hampshire,2020-05-13,3299,150,60.0,8.0
New Hampshire,2020-05-14,3382,151,83.0,1.0
New Hampshire,2020-05-15,3453,159,71.0,8.0
New Hampshire,2020-05-16,3556,171,103.0,12.0
New Hampshire,2020-05-17,3596,172,40.0,1.0
New Hampshire,2020-05-18,3652,172,56.0,0.0
New Hampshire,2020-05-19,3721,172,69.0,0.0
New Hampshire,2020-05-20,3868,190,147.0,18.0
New Hampshire,2020-05-21,3935,199,67.0,9.0
New Hampshire,2020-05-22,4014,204,79.0,5.0
New Hampshire,2020-05-23,4089,208,75.0,4.0
New Hampshire,2020-05-24,4149,209,60.0,1.0
New Hampshire,2020-05-25,4197,210,48.0,1.0
New Hampshire,2020-05-26,4231,214,34.0,4.0
New Hampshire,2020-05-27,4286,223,55.0,9.0
New Hampshire,2020-05-28,4389,232,103.0,9.0
New Hampshire,2020-05-29,4492,238,103.0,6.0
New Hampshire,2020-05-30,4492,238,0.0,0.0
New Hampshire,2020-05-31,4651,245,159.0,7.0
New Hampshire,2020-06-01,4685,245,34.0,0.0
New Hampshire,2020-06-02,4749,256,64.0,11.0
New Hampshire,2020-06-03,4795,265,46.0,9.0
New Hampshire,2020-06-04,4876,273,81.0,8.0
New Hampshire,2020-06-05,4953,278,77.0,5.0
New Hampshire,2020-06-06,5019,283,66.0,5.0
New Hampshire,2020-06-07,5043,286,24.0,3.0
New Hampshire,2020-06-08,5079,286,36.0,0.0
New Hampshire,2020-06-09,5079,286,0.0,0.0
New Hampshire,2020-06-10,5178,301,99.0,15.0
New Hampshire,2020-06-11,5209,308,31.0,7.0
New Hampshire,2020-06-12,5251,315,42.0,7.0
New Hampshire,2020-06-13,5299,318,48.0,3.0
New Hampshire,2020-06-14,5318,320,19.0,2.0
New Hampshire,2020-06-15,5345,320,27.0,0.0
New Hampshire,2020-06-16,5364,326,19.0,6.0
New Hampshire,2020-06-17,5436,330,72.0,4.0
New Hampshire,2020-06-18,5450,331,14.0,1.0
New Hampshire,2020-06-19,5486,337,36.0,6.0
New Hampshire,2020-06-20,5518,339,32.0,2.0
New Hampshire,2020-06-21,5544,339,26.0,0.0
New Hampshire,2020-06-22,5558,339,14.0,0.0
New Hampshire,2020-06-23,5571,343,13.0,4.0
New Hampshire,2020-06-24,5598,347,27.0,4.0
New Hampshire,2020-06-25,5638,357,40.0,10.0
New Hampshire,2020-06-26,5671,365,33.0,8.0
New Hampshire,2020-06-27,5717,367,46.0,2.0
New Hampshire,2020-06-28,5747,367,30.0,0.0
New Hampshire,2020-06-29,5760,367,13.0,0.0
New Hampshire,2020-06-30,5782,371,22.0,4.0
New Hampshire,2020-07-01,5802,373,20.0,2.0
New Hampshire,2020-07-02,5822,375,20.0,2.0
New Hampshire,2020-07-03,5857,376,35.0,1.0
New Hampshire,2020-07-04,5872,379,15.0,3.0
New Hampshire,2020-07-05,5897,381,25.0,2.0
New Hampshire,2020-07-06,5914,382,17.0,1.0
New Hampshire,2020-07-07,5932,384,18.0,2.0
New Hampshire,2020-07-08,5952,386,20.0,2.0
New Hampshire,2020-07-09,5973,387,21.0,1.0
New Hampshire,2020-07-10,5991,390,18.0,3.0
New Hampshire,2020-07-11,6024,391,33.0,1.0
New Hampshire,2020-07-12,6054,391,30.0,0.0
New Hampshire,2020-07-13,6068,391,14.0,0.0
New Hampshire,2020-07-14,6091,392,23.0,1.0
New Hampshire,2020-07-15,6113,394,22.0,2.0
New Hampshire,2020-07-16,6139,395,26.0,1.0
New Hampshire,2020-07-17,6165,395,26.0,0.0
New Hampshire,2020-07-18,6188,396,23.0,1.0
New Hampshire,2020-07-19,6203,398,15.0,2.0
New Hampshire,2020-07-20,6249,398,46.0,0.0
New Hampshire,2020-07-21,6262,400,13.0,2.0
New Hampshire,2020-07-22,6295,402,33.0,2.0
New Hampshire,2020-07-23,6318,405,23.0,3.0
New Hampshire,2020-07-24,6375,407,57.0,2.0
New Hampshire,2020-07-25,6415,409,40.0,2.0
New Hampshire,2020-07-26,6436,409,21.0,0.0
New Hampshire,2020-07-27,6441,409,5.0,0.0
New Hampshire,2020-07-28,6500,409,59.0,0.0
New Hampshire,2020-07-29,6513,411,13.0,2.0
New Hampshire,2020-07-30,6544,415,31.0,4.0
New Hampshire,2020-07-31,6583,415,39.0,0.0
New Hampshire,2020-08-01,6614,416,31.0,1.0
New Hampshire,2020-08-02,6634,417,20.0,1.0
New Hampshire,2020-08-03,6660,417,26.0,0.0
New Hampshire,2020-08-04,6693,418,33.0,1.0
New Hampshire,2020-08-05,6719,418,26.0,0.0
New Hampshire,2020-08-06,6742,419,23.0,1.0
New Hampshire,2020-08-07,6779,419,37.0,0.0
New Hampshire,2020-08-08,6818,419,39.0,0.0
New Hampshire,2020-08-09,6835,419,17.0,0.0
New Hampshire,2020-08-10,6840,419,5.0,0.0
New Hampshire,2020-08-11,6861,419,21.0,0.0
New Hampshire,2020-08-12,6887,420,26.0,1.0
New Hampshire,2020-08-13,6921,422,34.0,2.0
New Hampshire,2020-08-14,6964,423,43.0,1.0
New Hampshire,2020-08-15,6980,423,16.0,0.0
New Hampshire,2020-08-16,6988,423,8.0,0.0
New Hampshire,2020-08-17,7004,423,16.0,0.0
New Hampshire,2020-08-18,7017,424,13.0,1.0
New Hampshire,2020-08-19,7036,427,19.0,3.0
New Hampshire,2020-08-20,7050,428,14.0,1.0
New Hampshire,2020-08-21,7071,428,21.0,0.0
New Hampshire,2020-08-22,7094,429,23.0,1.0
New Hampshire,2020-08-23,7107,429,13.0,0.0
New Hampshire,2020-08-24,7140,429,33.0,0.0
New Hampshire,2020-08-25,7156,429,16.0,0.0
New Hampshire,2020-08-26,7156,429,0.0,0.0
New Hampshire,2020-08-27,7194,431,38.0,2.0
New Hampshire,2020-08-28,7216,432,22.0,1.0
New Hampshire,2020-08-29,7246,432,30.0,0.0
New Hampshire,2020-08-30,7254,432,8.0,0.0
New Hampshire,2020-08-31,7275,432,21.0,0.0
New Hampshire,2020-09-01,7297,432,22.0,0.0
New Hampshire,2020-09-02,7309,432,12.0,0.0
New Hampshire,2020-09-03,7347,432,38.0,0.0
New Hampshire,2020-09-04,7368,432,21.0,0.0
New Hampshire,2020-09-05,7424,432,56.0,0.0
New Hampshire,2020-09-06,7447,433,23.0,1.0
New Hampshire,2020-09-07,7476,433,29.0,0.0
New Hampshire,2020-09-08,7494,433,18.0,0.0
New Hampshire,2020-09-09,7494,433,0.0,0.0
New Hampshire,2020-09-10,7573,434,79.0,1.0
New Hampshire,2020-09-11,7620,434,47.0,0.0
New Hampshire,2020-09-12,7652,435,32.0,1.0
New Hampshire,2020-09-13,7696,436,44.0,1.0
New Hampshire,2020-09-14,7714,436,18.0,0.0
New Hampshire,2020-09-15,7750,438,36.0,2.0
New Hampshire,2020-09-16,7781,438,31.0,0.0
New Hampshire,2020-09-17,7781,438,0.0,0.0
New Hampshire,2020-09-18,7861,438,80.0,0.0
New Hampshire,2020-09-19,7920,438,59.0,0.0
New Hampshire,2020-09-20,7947,438,27.0,0.0
New Hampshire,2020-09-21,7952,438,5.0,0.0
New Hampshire,2020-09-22,7990,438,38.0,0.0
New Hampshire,2020-09-23,8007,438,17.0,0.0
New Hampshire,2020-09-24,8044,438,37.0,0.0
New Hampshire,2020-09-25,8085,438,41.0,0.0
New Hampshire,2020-09-26,8121,439,36.0,1.0
New Hampshire,2020-09-27,8172,439,51.0,0.0
New Hampshire,2020-09-28,8208,439,36.0,0.0
New Hampshire,2020-09-29,8233,439,25.0,0.0
New Hampshire,2020-09-30,8266,439,33.0,0.0
New Hampshire,2020-10-01,8317,441,51.0,2.0
New Hampshire,2020-10-02,8534,442,217.0,1.0
New Hampshire,2020-10-03,8597,442,63.0,0.0
New Hampshire,2020-10-04,8645,443,48.0,1.0
New Hampshire,2020-10-05,8645,443,0.0,0.0
New Hampshire,2020-10-06,8731,446,86.0,3.0
New Hampshire,2020-10-07,8731,446,0.0,0.0
New Hampshire,2020-10-08,8878,448,147.0,2.0
New Hampshire,2020-10-09,8970,450,92.0,2.0
New Hampshire,2020-10-10,9092,455,122.0,5.0
New Hampshire,2020-10-11,9143,456,51.0,1.0
New Hampshire,2020-10-12,9208,456,65.0,0.0
New Hampshire,2020-10-13,9279,456,71.0,0.0
New Hampshire,2020-10-14,9349,458,70.0,2.0
New Hampshire,2020-10-15,9426,463,77.0,5.0
New Hampshire,2020-10-16,9514,465,88.0,2.0
New Hampshire,2020-10-17,9625,466,111.0,1.0
New Hampshire,2020-10-18,9625,466,0.0,0.0
New Hampshire,2020-10-19,9746,468,121.0,2.0
New Hampshire,2020-10-20,9828,468,82.0,0.0
New Hampshire,2020-10-21,9917,469,89.0,1.0
New Hampshire,2020-10-22,9994,470,77.0,1.0
New Hampshire,2020-10-23,10112,471,118.0,1.0
New Hampshire,2020-10-24,10238,473,126.0,2.0
New Hampshire,2020-10-25,10328,473,90.0,0.0
New Hampshire,2020-10-26,10397,475,69.0,2.0
New Hampshire,2020-10-27,10530,475,133.0,0.0
New Hampshire,2020-10-28,10641,478,111.0,3.0
New Hampshire,2020-10-29,10768,482,127.0,4.0
New Hampshire,2020-10-30,10884,482,116.0,0.0
New Hampshire,2020-10-31,11084,483,200.0,1.0
New Hampshire,2020-11-01,11214,483,130.0,0.0
New Hampshire,2020-11-02,11320,483,106.0,0.0
New Hampshire,2020-11-03,11448,483,128.0,0.0
New Hampshire,2020-11-04,11563,484,115.0,1.0
New Hampshire,2020-11-05,11808,486,245.0,2.0
New Hampshire,2020-11-06,12012,488,204.0,2.0
New Hampshire,2020-11-07,12241,489,229.0,1.0
New Hampshire,2020-11-08,12488,489,247.0,0.0
New Hampshire,2020-11-09,12699,489,211.0,0.0
New Hampshire,2020-11-10,12919,489,220.0,0.0
New Hampshire,2020-11-11,13152,492,233.0,3.0
New Hampshire,2020-11-12,13475,495,323.0,3.0
New Hampshire,2020-11-13,13937,498,462.0,3.0
New Hampshire,2020-11-14,14321,499,384.0,1.0
New Hampshire,2020-11-15,14682,499,361.0,0.0
New Hampshire,2020-11-16,15040,500,358.0,1.0
New Hampshire,2020-11-17,15319,502,279.0,2.0
New Hampshire,2020-11-18,15766,504,447.0,2.0
New Hampshire,2020-11-19,16295,506,529.0,2.0
New Hampshire,2020-11-20,16822,507,527.0,1.0
New Hampshire,2020-11-21,17315,508,493.0,1.0
New Hampshire,2020-11-22,17637,512,322.0,4.0
New Hampshire,2020-11-23,18082,512,445.0,0.0
New Hampshire,2020-11-24,18444,513,362.0,1.0
New Hampshire,2020-11-25,18846,514,402.0,1.0
New Hampshire,2020-11-26,18846,514,0.0,0.0
New Hampshire,2020-11-27,19323,517,477.0,3.0
New Hampshire,2020-11-28,20025,523,702.0,6.0
New Hampshire,2020-11-29,20480,526,455.0,3.0
New Hampshire,2020-11-30,20994,526,514.0,0.0
New Hampshire,2020-12-01,21766,528,772.0,2.0
New Hampshire,2020-12-02,22368,537,602.0,9.0
New Hampshire,2020-12-03,22993,544,625.0,7.0
New Hampshire,2020-12-04,23690,552,697.0,8.0
New Hampshire,2020-12-05,24138,559,448.0,7.0
New Hampshire,2020-12-06,24771,564,633.0,5.0
New Hampshire,2020-12-07,25816,566,1045.0,2.0
New Hampshire,2020-12-08,26623,566,807.0,0.0
New Hampshire,2020-12-09,27592,570,969.0,4.0
New Hampshire,2020-12-10,28273,584,681.0,14.0
New Hampshire,2020-12-11,29460,590,1187.0,6.0
New Hampshire,2020-12-12,30244,600,784.0,10.0
New Hampshire,2020-12-13,30956,603,712.0,3.0
New Hampshire,2020-12-14,31875,604,919.0,1.0
New Hampshire,2020-12-15,32545,604,670.0,0.0
New Hampshire,2020-12-16,33433,625,888.0,21.0
New Hampshire,2020-12-17,34264,629,831.0,4.0
New Hampshire,2020-12-18,34960,638,696.0,9.0
New Hampshire,2020-12-19,35609,650,649.0,12.0
New Hampshire,2020-12-20,36542,656,933.0,6.0
New Hampshire,2020-12-21,37388,656,846.0,0.0
New Hampshire,2020-12-22,38008,656,620.0,0.0
New Hampshire,2020-12-23,38512,677,504.0,21.0
New Hampshire,2020-12-24,38902,690,390.0,13.0
New Hampshire,2020-12-25,38902,690,0.0,0.0
New Hampshire,2020-12-26,39933,701,1031.0,11.0
New Hampshire,2020-12-27,40809,708,876.0,7.0
New Hampshire,2020-12-28,41670,715,861.0,7.0
New Hampshire,2020-12-29,42697,735,1027.0,20.0
New Hampshire,2020-12-30,43242,741,545.0,6.0
New Hampshire,2020-12-31,44028,759,786.0,18.0
New Hampshire,2021-01-01,44028,759,0.0,0.0
New Jersey,2020-01-22,0,0,0.0,0.0
New Jersey,2020-01-23,0,0,0.0,0.0
New Jersey,2020-01-24,0,0,0.0,0.0
New Jersey,2020-01-25,0,0,0.0,0.0
New Jersey,2020-01-26,0,0,0.0,0.0
New Jersey,2020-01-27,0,0,0.0,0.0
New Jersey,2020-01-28,0,0,0.0,0.0
New Jersey,2020-01-29,0,0,0.0,0.0
New Jersey,2020-01-30,0,0,0.0,0.0
New Jersey,2020-01-31,0,0,0.0,0.0
New Jersey,2020-02-01,0,0,0.0,0.0
New Jersey,2020-02-02,0,0,0.0,0.0
New Jersey,2020-02-03,0,0,0.0,0.0
New Jersey,2020-02-04,0,0,0.0,0.0
New Jersey,2020-02-05,0,0,0.0,0.0
New Jersey,2020-02-06,0,0,0.0,0.0
New Jersey,2020-02-07,0,0,0.0,0.0
New Jersey,2020-02-08,0,0,0.0,0.0
New Jersey,2020-02-09,0,0,0.0,0.0
